month,day,scope,normal_mean_mm,normal_std_mm,p10_mm,p25_mm,median_mm,p75_mm,p90_mm,n_years
2,4,carbon_project_zone,8.689841560611644,5.594222997954111,0.6683999952381694,4.099782190716721,9.385527101370702,11.417914874541012,16.460728162268932,30
2,4,project_area,8.81593053201926,5.8807716053817165,0.701365758026326,4.205058839086026,8.770592209646258,13.175614775604755,17.209172007850206,30
2,5,carbon_project_zone,11.512251470579407,6.3553633419336695,3.8458282003232274,6.6654629698123635,10.766851521616989,14.20837850160711,20.84105136444019,30
2,5,project_area,11.587005353520388,6.2656464313465605,4.331404025547309,6.977321700065272,9.859187797331849,16.026811997769244,21.369897137621336,30
2,6,carbon_project_zone,9.818241464925045,7.547988872265387,1.0158182902001003,3.5689036245604018,7.3428193716069305,16.825931492951195,21.51951585324984,30
2,6,project_area,9.919580309765733,8.021560447196991,0.32023400481566444,3.814055866195902,7.423754327837235,17.66395849990551,22.33104410579282,30
2,7,carbon_project_zone,8.123212138872205,6.1055952297718985,0.0,3.5189100850455683,7.725744850997128,12.167404149047343,17.35229473892492,30
2,7,project_area,8.03654205137084,6.351518757508724,0.0,3.3024554203030507,7.757295966240216,11.15889528829989,17.22623635679254,30
2,8,carbon_project_zone,9.962743816283666,6.765599245919442,0.860117522722242,4.217957659094752,9.436535625080808,13.508182147604465,19.877473144672507,30
2,8,project_area,10.48921687670347,6.939312380881237,0.8340852466772077,4.577705294031575,10.397467414017635,14.01027694505242,19.88900981992713,30
2,9,carbon_project_zone,7.25602207123347,6.37494719683704,0.0,2.2642838260897538,6.471482427717886,11.629144064529061,15.65105433015696,30
2,9,project_area,6.93698848890046,6.475576429107003,0.0,2.0433330422006146,6.281249570598588,10.637514935803525,15.558611566829388,30
2,10,carbon_project_zone,8.962752474876043,7.714589730887198,0.8252213544420258,2.7426383642159187,8.352829656131103,11.162108871906472,18.973853690058803,30
2,10,project_area,9.022846744640033,7.950785576652635,0.33775129634169476,3.5324622028046657,8.243308248890935,11.253236868348438,19.501111212974337,30
2,11,carbon_project_zone,7.731743550319152,7.597605910274355,0.0,0.544828349621548,5.903610781931567,11.420725239127412,22.36775697135556,30
2,11,project_area,7.73955273060353,7.683535742568751,0.0,0.1410917622282619,6.037763173848345,11.313836550124806,22.43412659752351,30
2,12,carbon_project_zone,10.021059496048432,6.921592850837918,0.7715577195950166,5.3486271445982645,8.177168972825028,16.718595088881344,18.300920470788498,30
2,12,project_area,10.11733668969421,7.053064502839007,0.43239456681514565,4.880601705498247,8.420271476354731,16.790495650610314,19.384319885302396,30
2,13,carbon_project_zone,8.401090196868246,6.9170524760343515,0.5097116678353382,2.7535578586344673,7.5387156033377725,11.206322592710878,19.606763963249445,30
2,13,project_area,8.230309543789629,7.469164948472166,0.27147817969873256,1.8398595074843191,7.427203858853856,10.390584358448978,19.189665942419843,30
2,14,carbon_project_zone,7.3051292606804505,5.462894134198317,0.2266653325895126,2.0468001356256926,6.428042140075729,12.473305774990282,13.837274776586025,30
2,14,project_area,7.466680029323912,5.685112463603562,0.0029369437914967354,2.0593542338152333,6.817002625880513,12.837179937421448,15.36329691068417,30
2,15,carbon_project_zone,12.750220338088944,8.738530110087824,0.9982900150039886,4.791626583030882,12.902568410798324,18.243375833321256,25.04092068369694,30
2,15,project_area,12.894531154865234,8.999360292822653,0.5480764978012796,4.743694872812056,12.32469562720077,17.897947759951574,25.235672813901914,30
2,16,carbon_project_zone,10.821574405735703,6.117820026181207,1.5643298217801533,7.787731622194748,11.21178497313839,14.999868176597994,18.945975760602852,30
2,16,project_area,10.835614360532947,6.218840688093182,0.7846577765394249,6.979129578923958,10.965256949602548,13.66117934379813,19.063341260323725,30
2,17,carbon_project_zone,11.366706607243625,10.850539231019871,0.0,3.3790321296932344,7.8576991737531845,16.634367651226167,29.085821661659715,30
2,17,project_area,11.105693807320899,11.087856267797223,0.0,2.1676245999446455,8.384118083078064,17.127394431177382,28.98593266682559,30
2,18,carbon_project_zone,9.760733135008987,7.273258733038418,1.198745843792591,3.7355921715473968,8.735493247529348,15.343350920387747,19.938538403696064,30
2,18,project_area,9.904822495370016,7.337002617069555,1.1535692492324878,3.8127018908506547,9.314204638838216,15.347958657701138,21.38548062211376,30
2,19,carbon_project_zone,11.205143734862157,7.636768422536003,3.2547846406846968,4.7914436244864795,9.384612989567689,17.365019752445324,22.048553840297558,30
2,19,project_area,11.64662362106286,7.661086842323817,3.80387266147853,5.227032648855806,10.247496311029046,17.65582310106427,24.2567764055931,30
2,20,carbon_project_zone,12.00900665827626,11.331737907019383,0.1535204695803093,4.40605877897164,10.10314699627892,14.733705334570493,21.297388858715316,30
2,20,project_area,11.782758653601686,11.147279939387822,0.05484654806060674,3.818877748054422,10.160684403083724,15.650613539575247,21.066712385700736,30
2,21,carbon_project_zone,12.573431073454902,8.846793988151754,1.6117299340078748,5.261173605803724,12.062235791486273,17.37856729624448,21.53562695203513,30
2,21,project_area,12.346705726415118,9.073736246216171,0.8783353517529411,4.856369113334338,11.822470768941754,17.165191508221145,21.40876230326566,30
2,22,carbon_project_zone,8.520112290978274,8.823850746092463,0.2162510621492038,2.163818501002008,6.459727417355553,10.96125010333954,21.242937583236987,30
2,22,project_area,8.498390311213965,9.013319731666126,0.16015564871862967,1.8133193439989137,6.587661597045434,10.696238710259438,21.744049258886022,30
2,23,carbon_project_zone,10.166005699197456,6.683770177673215,0.09906226459898401,3.360269052359317,11.169715915876315,15.268365061430895,19.063114027223843,30
2,23,project_area,10.09029438919328,6.873464627428187,0.0,2.936321092496852,10.96234334819306,15.446537457188398,19.289791420354682,30
2,24,carbon_project_zone,10.172005291790072,6.019372930129254,0.06209709279261969,7.276520215703021,9.70922428222694,13.223021802071537,17.76553158241085,30
2,24,project_area,10.343862831004781,6.1862839149018525,0.0,7.054455442678397,9.533103773424916,14.241337916516743,18.36213711028107,30
2,25,carbon_project_zone,9.816197626689766,7.185340109402314,0.412483513691137,4.228739265849713,9.101345323303283,13.768652818529644,21.83931393758472,30
2,25,project_area,9.705067203328985,7.576106582784693,0.511463112382933,2.2036000796936692,9.430159404483526,13.608584635063021,22.883768104808908,30
2,26,carbon_project_zone,4.946100102921381,4.037535061841321,0.0,1.159952669064217,4.198185451066047,7.219749510355416,11.756485812004932,30
2,26,project_area,4.946127162719912,3.9965591204458106,0.0,1.0544753493899008,4.152939987614269,6.835809827861142,11.797375706568339,30
2,27,carbon_project_zone,6.532502137544629,4.336034753546426,0.35758097981546744,3.699941728545395,5.792151077226286,9.975624066546159,12.40190405915505,30
2,27,project_area,6.346627950230561,4.190922942598273,0.22066775203118522,3.835018830416934,5.914014244024485,9.951293109561703,11.859462316855446,30
2,28,carbon_project_zone,6.578427366588718,5.387661613957213,0.2175810160104865,2.6870697535594825,5.580652176163042,9.60907823928906,15.615541841802994,30
2,28,project_area,6.681994480741105,5.528440137090723,0.048825017935689684,2.492834677038649,5.871800915899188,10.477262530010911,15.653738900582852,30
3,1,carbon_project_zone,11.052700540733841,7.827687339864117,0.04796515354076036,4.715484979206036,11.350923440802251,15.446134009197747,22.026067791344396,30
3,1,project_area,11.318403972254453,7.650439082420667,0.013170389254765444,5.344712197872452,11.49547296716546,16.732235146230103,22.133511954720476,30
3,2,carbon_project_zone,10.116804432131936,8.743331829757098,0.6006912538115095,4.154807805899855,7.094835913098773,13.411956031509423,22.41977403114391,30
3,2,project_area,10.16940172204129,8.859672120790394,0.0,4.180911950043794,7.770659739871972,14.111324854734681,23.046493114785896,30
3,3,carbon_project_zone,8.90872718327506,6.789407853489093,0.057390996941889066,3.177405377705686,8.15965502846742,11.800536619025792,20.280620857130366,30
3,3,project_area,8.825196560272882,6.884536847719927,0.0,2.563879273705563,8.617563030752821,12.347178020168709,19.70708316169645,30
3,4,carbon_project_zone,7.81309022998129,7.843324647392582,0.35478172155801574,1.7469464328779991,4.866570864240435,12.552474975931414,20.02998651095086,30
3,4,project_area,7.6554676057745015,7.940536402226571,0.0,1.1321588991603058,4.39767121423742,12.245008689413083,19.562411120749772,30
3,5,carbon_project_zone,11.58960169333802,8.982305409734696,0.0035917933600245608,4.248196132208794,11.938508776147433,17.07576433784277,23.08866128593688,30
3,5,project_area,11.616818008134471,9.500198983554624,0.0,3.9537469711619657,12.49954347011672,17.714059418632733,23.541857129436437,30
3,6,carbon_project_zone,9.39862030216994,8.805396161901761,0.49572922827022464,3.6559555405408095,6.940035169471232,11.539420589351206,21.66341959606755,30
3,6,project_area,9.324633701314788,8.93525837995918,0.33955847353707475,2.7804828940995483,7.575389702670932,11.230609128030684,22.33370578748236,30
3,7,carbon_project_zone,10.98592209306526,7.094401462353174,0.28813086262725823,5.762387161035311,11.147460362546937,14.763393577487545,21.366770705994803,30
3,7,project_area,11.335693597407849,7.665825938302851,0.01883470727409163,5.799030970351538,11.297469121282017,16.031416322490653,22.616075714490446,30
3,8,carbon_project_zone,9.595065226761772,7.708352950794317,0.22619989307543598,2.895990996578814,8.738443633646728,12.298866043956819,17.95713423863065,30
3,8,project_area,9.468128210453115,7.823660916836336,0.0,2.1691258907869155,8.501682792955261,12.573097515914403,18.81404235642203,30
3,9,carbon_project_zone,9.56891474382368,7.597499463461403,1.708411604094056,3.9085748712714397,8.490737953406374,11.943750396363694,22.857794513987983,30
3,9,project_area,9.36525854054144,8.21258724269335,0.872619371568477,3.8853498217872184,6.496671504066979,13.289349270528195,23.55463564561218,30
3,10,carbon_project_zone,9.598005684304466,7.503543198651573,0.9881924399621742,4.035108476766851,8.857209483257833,12.904507704430632,18.60758669845456,30
3,10,project_area,9.651795868789105,8.0218720992085,0.15107986555995856,3.9551911163954596,8.926737515511242,13.57642588391326,19.3906595624283,30
3,11,carbon_project_zone,9.985189829311311,6.8703657196224786,1.4436339608061772,6.060046773316913,10.160215889768427,11.413582840051804,18.953850154081337,30
3,11,project_area,9.720319652578802,7.024898110505561,0.8336824254923498,4.566543962261159,9.472328854360272,12.204500520174236,19.119484115822477,30
3,12,carbon_project_zone,9.063514397833098,7.441667778443295,0.09243720043417605,3.4877146607799583,7.974217081641904,13.215810999396611,18.372848406196546,30
3,12,project_area,8.893937946743517,7.574911031807445,0.0,3.6080886454354446,7.571311563391164,12.630837639234102,19.15273326130237,30
3,13,carbon_project_zone,8.677353676444236,6.220859058393028,1.0294652918536311,4.278974870901487,7.050368767279085,12.662532599147744,19.032253378313953,30
3,13,project_area,8.81399449697506,6.533244063908732,0.7941977815194563,4.440259207195052,7.495816846382452,13.697952724568466,20.120566132439677,30
3,14,carbon_project_zone,10.629281289685093,8.102549540884722,1.0638427769306718,4.145647257619233,8.911528678230955,16.21274123908125,21.578811534993065,30
3,14,project_area,10.719802633168209,8.640980877855588,0.9866440403626768,3.925645263150955,8.847698765010424,16.06867628325299,23.33261518485741,30
3,15,carbon_project_zone,8.276755931368708,7.447446727718764,0.5928196600143354,2.9883330879801036,6.113089057677918,12.208433161916568,18.428619345764936,30
3,15,project_area,8.076931841341608,7.808028915654954,0.016861579083882056,1.8769973158285322,5.903507000217084,11.1728801051347,18.55239219786757,30
3,16,carbon_project_zone,11.48751704276603,8.952366409536031,0.6901281829848418,3.1599507563702622,11.111878450740997,15.426249176115059,24.22156695155701,30
3,16,project_area,11.744413185646184,9.46522093579303,0.03366419493876547,3.8700195810827887,10.508412693884045,15.883108122139388,25.289286067562955,30
3,17,carbon_project_zone,10.762525027407822,7.236756927620237,1.3104006985960863,5.441023006433066,10.916697786349907,15.34143745071971,20.792472762121818,30
3,17,project_area,10.77300137398974,7.484360497553697,0.9892729446865929,4.130955973832376,10.613696740845505,15.741039197691048,20.164448658013015,30
3,18,carbon_project_zone,10.14400063833228,11.09231720912196,0.7526431006138459,2.365058990400821,5.8889438798511655,14.31373162047718,20.75389751238708,30
3,18,project_area,10.102711883727626,11.473668739825953,0.5135190009336076,2.13609807278232,6.001405662491068,13.265318220311947,19.147630007314756,30
3,19,carbon_project_zone,13.906352440745831,12.2807609542693,1.0726305862264613,5.550670645314127,11.563656378552405,20.008063433884686,27.317660553523297,30
3,19,project_area,14.168684411428497,12.772315890609491,0.548398949515838,5.925472924081131,11.495452836041089,19.504703253553537,27.401776536954756,30
3,20,carbon_project_zone,8.790431033672487,8.773918368543416,0.0,1.7578133396663984,7.923782461028496,11.608997026055627,21.60122272062755,30
3,20,project_area,8.581760383429868,8.978058259417288,0.0,0.6117105781572809,6.989139772710521,12.069056164869357,21.694783386721266,30
3,21,carbon_project_zone,9.669759820632388,8.557992349957805,0.0,2.7248902917004227,8.593581608826938,12.950882393080454,23.792231945652944,30
3,21,project_area,9.68660032938215,8.604646505314596,0.0,1.6311015898622978,7.695354080622662,13.943358443367465,23.57449942156787,30
3,22,carbon_project_zone,8.95189131016586,7.736418541525702,0.0,0.7153971134378335,9.125167356522411,12.330496052385932,19.621773220340785,30
3,22,project_area,9.172821185176472,8.125619530012733,0.0,0.7472099936890125,8.468386692240351,13.60454600672876,21.818721843610742,30
3,23,carbon_project_zone,12.31351409120426,11.12998270381498,0.0,4.43576104881644,10.780581711408036,16.842637697714885,29.19523592410581,30
3,23,project_area,11.671827392995693,10.743762153048865,0.0,4.719009324104651,9.505972420673341,14.605793215277016,28.69699769945835,30
3,24,carbon_project_zone,9.202243089318909,9.299649931667341,0.005838334742730182,0.740196151868519,5.583759004780681,14.43075090697606,23.146630117655597,30
3,24,project_area,9.30244379135726,9.391797935291907,0.0,1.617729365917494,6.23179024623245,14.591587694841099,23.84782817146995,30
3,25,carbon_project_zone,13.459186713390222,8.990261219687849,1.0206150783469108,6.783289819845463,13.600918783118152,17.951613385134937,23.574560787496964,30
3,25,project_area,13.698806828949227,9.378778214231424,0.5126124955656348,6.1469726727813345,13.272387856144018,20.21023159732437,23.143116451742472,30
3,26,carbon_project_zone,13.73607198917328,11.21326194006789,2.95553932236389,9.474045494408484,11.604324543155577,14.084749327978827,25.158196756026335,30
3,26,project_area,13.84521474829685,11.32327577060914,2.6383032855708355,8.932816586068308,11.563743718416191,14.14073371225954,25.172607537961706,30
3,27,carbon_project_zone,10.69811307201637,8.153036283299487,0.0,5.68998728556979,9.143936288066962,14.514645643845363,23.859384855811783,30
3,27,project_area,10.620291352226113,7.948652676079956,0.0,5.9336348461627235,9.872252572758356,15.346632285551593,23.059709333675485,30
3,28,carbon_project_zone,8.948295514195115,7.9930707896064455,0.0,3.573613683683363,6.605402716546603,12.339769449312316,19.253420702099433,30
3,28,project_area,8.800201902431775,8.117326710794908,0.0,2.1553092934133824,6.812072706700109,12.96162984900188,19.526209245110152,30
3,29,carbon_project_zone,10.912129299301444,9.025771573009111,0.29195520038517214,2.871801024338528,9.371437768470912,13.756067501291373,24.509667643217085,30
3,29,project_area,11.28231955974238,9.467566113918556,0.0679096589654179,1.6773943987392315,10.254814819764283,16.445275964832454,25.72698807257166,30
3,30,carbon_project_zone,11.835710643691307,7.763553971821992,0.9356388695054614,6.938723834772804,11.422995738256882,16.721879956726482,20.798043686993125,30
3,30,project_area,11.550716603172702,7.7228082294598925,0.19193144204620222,6.808697750645536,10.76841469795568,16.385715068029516,19.78523537429345,30
3,31,carbon_project_zone,11.248361424947332,8.295198381116657,2.254078863650162,6.881766425567133,10.056926277692986,13.408322828746108,19.326628027321576,30
3,31,project_area,11.096829597072597,8.344270801720688,2.283755819951808,6.499063296016819,9.597850251914174,13.447450623122865,18.39202862913693,30
4,1,carbon_project_zone,9.565415927443548,7.758837847404933,0.029662323466362224,3.099454490751906,8.04195943214221,14.049898639122192,20.725136463470527,30
4,1,project_area,9.516622101758527,8.013131343318156,0.009821038033084253,2.892832518542309,8.32892362840003,14.881046675386708,20.041032340750675,30
4,2,carbon_project_zone,10.381462065573954,8.260750173975136,1.5921080401699585,3.830021806950155,7.9318256623271655,16.495686573138503,23.96192430862577,30
4,2,project_area,10.636067950514324,8.738392520336188,0.7099908458984504,3.176410247621992,8.637367564559167,15.708529339365672,24.26124526833533,30
4,3,carbon_project_zone,11.836587192167988,8.136406995230473,0.2780467382645841,5.55177864497112,12.259279115383146,16.753382637120353,24.33427760440204,30
4,3,project_area,12.124018781366994,8.277249904330494,0.32300438305997337,4.891253636412335,11.96192322508396,17.32985459747961,24.40704776877064,30
4,4,carbon_project_zone,9.71293669378982,6.42845418003355,0.3167561865278995,4.3221990408058275,10.975416636681942,13.879743785179484,19.67041653493544,30
4,4,project_area,9.805250521292733,6.608384590528046,0.16488581629490082,4.3838281137366515,10.851473528541657,14.448771635446414,19.486581723017757,30
4,5,carbon_project_zone,11.613080454698627,6.309953059503101,3.6102693416784013,7.438082057177167,11.434838480140211,14.775403125565171,18.907984727708406,30
4,5,project_area,11.569601840261441,6.72405929995119,2.469266278166984,7.22172185930155,11.468648018381446,14.953339543291158,20.00456438979309,30
4,6,carbon_project_zone,11.67501711904129,10.267789462220462,0.7075803363175424,2.6204229285609144,8.91359343848891,19.155090586303455,28.16144989358689,30
4,6,project_area,11.60655186167116,10.669372402453783,0.16667228679994958,1.162833159252749,8.560366714588483,19.158600857151306,28.36027000056945,30
4,7,carbon_project_zone,11.007866771475921,10.108921797313192,0.5524345087152884,2.7564911734863977,6.169291371443942,19.249269718978738,27.12840754343603,30
4,7,project_area,10.979503518976674,10.263298176174509,0.23968859776877477,3.1893359723921364,6.492040222249523,19.26650426861685,27.260949688810047,30
4,8,carbon_project_zone,10.329548773824804,7.497986493532233,0.10385128951191692,2.3979517529310566,9.701126147057387,16.977320629470572,20.56105611067504,30
4,8,project_area,10.154050536494287,7.533400723405055,0.0,2.4064471142134063,9.5108866055133,16.096775877824733,20.490735372336147,30
4,9,carbon_project_zone,8.768439985009353,7.544245268905968,0.08317259820143663,1.6243838338801257,7.066958520842759,14.31937334177057,20.353003773783698,30
4,9,project_area,8.880327756226096,7.935927248821067,0.0,0.5921312480567967,7.310664246372523,14.772950488723852,21.079844945384465,30
4,10,carbon_project_zone,10.693149341407338,9.492259962879212,0.27070320892441463,2.6771037248074965,8.367522945728036,16.971114595852654,22.788957593214917,30
4,10,project_area,10.975084638687425,9.935219661721087,0.3341357625320623,1.7708682866970822,8.538188334514253,17.825622356727788,24.66596625325125,30
4,11,carbon_project_zone,8.845635457112582,7.448064588662433,0.06405793893089656,4.640097099501351,8.094719952305548,13.199863287854013,20.66087363353963,30
4,11,project_area,8.686622397401852,7.446020406598076,0.0,3.8062741047428648,7.447782037346315,13.110460129283794,20.296327240478092,30
4,12,carbon_project_zone,12.52141772361089,14.538067978989652,0.6990275654388192,2.2985444260457344,8.189992794004391,17.329814990348737,27.892614836854804,30
4,12,project_area,12.958308626601928,14.817599333727726,0.44199802093954044,3.118788421980589,8.505815344387653,17.680475610430324,28.637829467217976,30
4,13,carbon_project_zone,8.81269213905313,7.7550842296307305,0.0,1.501999474400926,6.846277319546234,12.396796115679628,20.63996736052493,30
4,13,project_area,8.479167186099565,7.468599605104856,0.0,1.2633560392632508,7.476224610820205,11.882350578513828,19.691016430112725,30
4,14,carbon_project_zone,8.787534081569289,8.509796026309447,0.10094266004213828,2.503598953748244,7.989150431954213,13.175096853020074,17.296985563535543,30
4,14,project_area,8.694181892708993,8.544557858273174,0.058752456688550295,1.9029542371194426,7.301165639343908,13.44492807336875,17.85060663785332,30
4,15,carbon_project_zone,8.507822036878796,6.768512668264193,0.23218569197414424,2.5479683160513154,7.794255254004165,12.642529950704649,17.69028434479338,30
4,15,project_area,8.61024824769055,6.9083448271859345,0.034793753653351446,2.6495725795374083,8.24111733552304,12.601709313679182,18.55652098993675,30
4,16,carbon_project_zone,11.406084766849473,8.634391370858285,2.3122628666682434,4.462217934349274,7.885311781160498,18.10605397813275,24.44535832772833,30
4,16,project_area,11.376852632276087,8.940957540189208,1.6949537739915361,4.259350274946363,7.459660619267697,17.842372541986002,25.54400662905629,30
4,17,carbon_project_zone,7.448444866015447,6.496700012785404,0.1683526141039704,1.8982636754667483,5.562356924438722,12.297471281526702,17.495501190044894,30
4,17,project_area,7.093082055252029,6.465674839115177,0.026787826203050893,1.5723822282165154,5.14581078979745,11.056773647137893,18.018821943338928,30
4,18,carbon_project_zone,10.921591029058797,9.425624534412526,0.14078518991557856,4.0222766355431,8.348564332866605,18.009708453330266,24.744751786018718,30
4,18,project_area,10.779072894661871,9.39746619000304,0.030471063817410698,3.576500213017633,8.924318902297822,19.29494717528897,23.20523899306869,30
4,19,carbon_project_zone,8.268095412530652,7.554433928361299,0.5757070422374074,2.0986186919091807,7.029301195247529,11.37913544760332,20.828084615286066,30
4,19,project_area,8.531999433998823,7.629213646955204,0.7695969464415211,2.4726656895756536,7.409344327008964,11.791813642659063,19.93037597332236,30
4,20,carbon_project_zone,9.855142606886242,9.098148558128008,0.028121695927693785,2.659892881344605,9.211268086706724,14.170304653859912,24.057728992032843,30
4,20,project_area,9.896324870845998,9.268566256959684,0.0,3.2031503552097385,9.531484201435685,13.515840923106543,23.886456648814843,30
4,21,carbon_project_zone,9.139206944123332,6.94636177320503,0.38998204801724046,3.6230411988259736,8.917861688618805,12.35435896249156,16.49895987574402,30
4,21,project_area,9.041376703530627,6.949718667537814,0.17690513075224606,4.191760938597387,8.343059726782684,11.846788120747348,17.584180129878508,30
4,22,carbon_project_zone,7.584953104193798,7.224489381631782,0.0,1.3298474578077408,6.565941813803585,10.489426221964228,20.89854158389359,30
4,22,project_area,7.7163053232703875,7.572370077737979,0.0,0.42333405319090434,6.456611214644736,10.6410224334852,21.37897639006423,30
4,23,carbon_project_zone,11.991317019036877,7.925670770778366,2.5451677714812924,5.760363089713934,10.216114670599627,18.996281334482852,23.508861980928046,30
4,23,project_area,11.80559724561361,8.092417379266312,1.6507507017103293,5.655446445262304,9.9685610012942,19.428956679092902,23.480663230679994,30
4,24,carbon_project_zone,8.768010760976747,8.650429735517276,0.0,0.8881981016222625,6.97438436016294,12.662157524881524,21.486341933431767,30
4,24,project_area,8.911024522747699,9.019107529953859,0.0,0.2386671916362134,6.8488270586187205,13.217629800775939,22.21162281822534,30
4,25,carbon_project_zone,10.345116144110026,9.43957128337434,0.1297325646890724,2.35155783120301,9.245915051340345,12.880715184541087,21.70926822558096,30
4,25,project_area,10.454635940255665,9.701126199530332,0.0,2.285389330243844,9.154548225307318,13.188035813979633,21.4195010531665,30
4,26,carbon_project_zone,7.770296867895784,9.687060456031633,0.0,0.6265948237552866,3.9436369851541055,14.216637331282836,19.63461766920886,30
4,26,project_area,7.764848197694308,9.689375044579066,0.0,0.14014869570181074,3.990447317552861,13.988353137977318,20.34204720697712,30
4,27,carbon_project_zone,12.980024659897866,11.19606313533824,0.0,4.804717755820549,10.165617073557264,21.835661394011474,28.50379868279984,30
4,27,project_area,13.42259671633894,11.648269316413009,0.0,5.14877477761226,10.464971294709827,21.41669885660357,33.446137106290024,30
4,28,carbon_project_zone,7.458218787571584,6.658601426992896,0.0,0.08335479962962046,6.08408175687862,12.195632441956299,18.294044144428824,30
4,28,project_area,7.237449170123265,6.383131413962571,0.0,0.0,7.049525163941465,12.379615360856608,16.093347410391587,30
4,29,carbon_project_zone,8.99048809720424,6.022415083388269,0.0,5.808605917063223,10.044501689748666,12.40129516739293,17.211020946445103,30
4,29,project_area,9.257186552204107,6.2532321151645816,0.0,5.908525843466009,10.224690312964519,12.331344383890716,17.640281608916574,30
4,30,carbon_project_zone,9.05383050794578,7.888780864040658,0.0,2.1250421850026044,8.891131374364196,14.618396596965377,17.464040857028547,30
4,30,project_area,8.855228844360017,8.103351452426027,0.0,1.1281317263060984,8.136798591753367,13.835363273444276,18.24216471173914,30
5,1,carbon_project_zone,10.049451022462772,9.43456233349874,0.0,0.6000892402392195,9.091333898364049,16.489767703547837,22.868840889584483,30
5,1,project_area,10.05220103164361,9.72497989664574,0.0,0.13483791174984128,8.281990787556802,17.41454596769277,24.52181572667991,30
5,2,carbon_project_zone,10.549410590363898,12.741570256474391,0.0,0.17042439779669474,5.549253267925961,16.57959011521936,30.989126655257397,30
5,2,project_area,10.596377683944072,12.86064463231565,0.0,0.012051290466531951,6.048853507073157,17.41454596769277,30.136525435513825,30
5,3,carbon_project_zone,8.391633930781072,9.795995141683953,0.0,0.0,3.9460935417225036,13.754332781106717,21.41924211879491,30
5,3,project_area,8.455134395580751,10.085954857541202,0.0,0.0,3.7535299255594454,14.624201146773823,21.81188350833252,30
5,4,carbon_project_zone,9.02565597734263,10.219975181328408,0.0,0.04999553844407068,4.214571784658145,16.812940296660756,23.539263662595594,30
5,4,project_area,9.133152902245707,10.60661281589031,0.0,0.0,4.383676907268621,16.826039407947587,24.119589049753685,30
5,5,carbon_project_zone,9.794860919930791,15.53174142124536,0.0,0.0,6.127771100787182,14.716312573931486,24.106565656628973,30
5,5,project_area,9.748458758301167,15.92969888849115,0.0,0.0,5.765110367986566,14.364181271319397,24.20575768958622,30
5,6,carbon_project_zone,7.592800230600661,6.558107906625682,0.0,1.1739347880828248,5.054640501233771,12.863142589731234,17.531421800067395,30
5,6,project_area,7.518138090919459,6.654595625862929,0.0,0.7973714398309153,5.0641867258515685,12.386964582698923,18.075291351287508,30
5,7,carbon_project_zone,10.916121221180473,8.85223977598047,0.0,4.957120561653473,9.166581024890972,16.328959997524443,20.63123862898075,30
5,7,project_area,10.787398757999474,9.021252664819576,0.0,4.5600084927857205,8.633622161780007,17.148017082449474,21.347796806752775,30
5,8,carbon_project_zone,6.126968404970736,6.209269955274311,0.0,0.867212249161329,4.303131668181105,10.645241667080032,16.519817926038808,30
5,8,project_area,6.2938755948970915,6.208500668266341,0.0,0.0,4.6474648906931115,10.668777029944128,16.747101419603883,30
5,9,carbon_project_zone,7.101359982956423,7.98201048322144,0.0,0.2041917269864418,4.109324867301969,12.696754141027384,18.919951291538013,30
5,9,project_area,7.128318012914844,8.418153191294245,0.0,0.0,3.4224747187000215,12.658094886271353,17.74290866660778,30
5,10,carbon_project_zone,9.278613855721948,12.090070560405758,0.0,0.0,4.840439183396084,16.04733773349583,24.91810465906959,30
5,10,project_area,9.295348296761821,12.3803927417864,0.0,0.0,4.6372916057407405,15.674032998929963,24.839895492709466,30
5,11,carbon_project_zone,11.795844736532624,11.71285570201537,0.0,1.812691984420774,10.292558493197319,14.108738888789823,28.783776343646124,30
5,11,project_area,11.995592904501107,11.86784771273134,0.0,1.0570578755142144,10.767834882155773,14.583761357195758,29.78264833745677,30
5,12,carbon_project_zone,9.776494939080733,9.362008632668804,0.0,0.12175343611873378,7.9436711710521575,14.342878558213076,24.795346626892236,30
5,12,project_area,9.640201989670382,9.254376215723939,0.0,0.0,8.118169980717735,14.38519650798733,25.01586010441391,30
5,13,carbon_project_zone,5.45023267014424,7.978649177741905,0.0,0.0,2.2684486031705027,6.273528684953275,15.75329580385315,30
5,13,project_area,5.371810067018364,8.042483010611674,0.0,0.0,1.8544418687813085,6.601164514000869,15.807068121818986,30
5,14,carbon_project_zone,9.179440513038404,10.513602801796294,0.0,0.0,3.9640282477863815,18.091982777693328,27.588323119219858,30
5,14,project_area,9.001570893068711,10.273571612818397,0.0,0.0,4.519252020240014,17.01649206298158,26.37147358679809,30
5,15,carbon_project_zone,7.008803708932828,10.207890220475724,0.0,0.0,2.28391270504311,9.542823636959838,23.69678986542775,30
5,15,project_area,7.135444853914415,10.331078004103238,0.0,0.0,2.4450859746139475,9.47023257727983,24.160394792747795,30
5,16,carbon_project_zone,4.4934348318386546,8.220925529601814,0.0,0.0,0.08922675937639689,5.093781870241768,17.495821971763565,30
5,16,project_area,4.113253329855758,7.680729267617163,0.0,0.0,0.0,3.329755470455152,16.498256839111516,30
5,17,carbon_project_zone,9.59716667839437,12.964645383102056,0.0,0.0,3.753721691016662,12.694653757642273,35.726692014223445,30
5,17,project_area,9.651269513696173,13.494507802986695,0.0,0.0,2.4564898518274303,11.681102390098276,36.8938610300261,30
