date,scope,period,rainfall_accum_mm,spi,spi_status,source
2014-09-01,project_area,SPI-3,182.1470,-0.8055,normal,CHIRPS v2 Final
2015-09-01,project_area,SPI-3,60.6801,-1.8839,severe_drought,CHIRPS v2 Final
2016-09-01,project_area,SPI-3,549.9516,0.6814,normal,CHIRPS v2 Final
2017-09-01,project_area,SPI-3,452.7829,0.3797,normal,CHIRPS v2 Final
2018-09-01,project_area,SPI-3,189.4730,-0.7607,normal,CHIRPS v2 Final
2019-09-01,project_area,SPI-3,64.5051,-1.8312,severe_drought,CHIRPS v2 Final
2020-09-01,project_area,SPI-3,560.0853,0.7108,normal,CHIRPS v2 Final
2021-09-01,project_area,SPI-3,766.8608,1.2477,wet,CHIRPS v2 Final
2022-09-01,project_area,SPI-3,885.8675,1.5156,very_wet,CHIRPS v2 Final
2023-09-01,project_area,SPI-3,312.7069,-0.1432,normal,CHIRPS v2 Final
2024-09-01,project_area,SPI-3,479.4218,0.4664,normal,CHIRPS v2 Final
2025-09-01,project_area,SPI-3,736.6574,1.1756,wet,CHIRPS v2 Final
1981-10-01,project_area,SPI-3,440.8475,0.0661,normal,CHIRPS v2 Final
1982-10-01,project_area,SPI-3,138.7505,-1.4363,moderate_dry,CHIRPS v2 Final
1983-10-01,project_area,SPI-3,507.3578,0.2879,normal,CHIRPS v2 Final
1984-10-01,project_area,SPI-3,491.6583,0.2374,normal,CHIRPS v2 Final
1985-10-01,project_area,SPI-3,424.5093,0.0082,normal,CHIRPS v2 Final
1986-10-01,project_area,SPI-3,626.4757,0.6411,normal,CHIRPS v2 Final
1987-10-01,project_area,SPI-3,211.2448,-0.9474,normal,CHIRPS v2 Final
1988-10-01,project_area,SPI-3,934.1697,1.3865,wet,CHIRPS v2 Final
1989-10-01,project_area,SPI-3,760.0555,0.9884,normal,CHIRPS v2 Final
1990-10-01,project_area,SPI-3,322.6765,-0.3919,normal,CHIRPS v2 Final
1991-10-01,project_area,SPI-3,134.9215,-1.4669,moderate_dry,CHIRPS v2 Final
1992-10-01,project_area,SPI-3,616.2550,0.6126,normal,CHIRPS v2 Final
1993-10-01,project_area,SPI-3,384.3288,-0.1409,normal,CHIRPS v2 Final
1994-10-01,project_area,SPI-3,272.8705,-0.6201,normal,CHIRPS v2 Final
1995-10-01,project_area,SPI-3,395.4846,-0.0985,normal,CHIRPS v2 Final
1996-10-01,project_area,SPI-3,855.5654,1.2132,wet,CHIRPS v2 Final
1997-10-01,project_area,SPI-3,73.6130,-2.0806,extreme_drought,CHIRPS v2 Final
1998-10-01,project_area,SPI-3,739.8784,0.9386,normal,CHIRPS v2 Final
1999-10-01,project_area,SPI-3,764.2951,0.9987,normal,CHIRPS v2 Final
2000-10-01,project_area,SPI-3,675.1004,0.7726,normal,CHIRPS v2 Final
2001-10-01,project_area,SPI-3,622.1307,0.6290,normal,CHIRPS v2 Final
2002-10-01,project_area,SPI-3,162.4021,-1.2597,moderate_dry,CHIRPS v2 Final
2003-10-01,project_area,SPI-3,481.5845,0.2044,normal,CHIRPS v2 Final
2004-10-01,project_area,SPI-3,194.5686,-1.0475,moderate_dry,CHIRPS v2 Final
2005-10-01,project_area,SPI-3,448.2361,0.0918,normal,CHIRPS v2 Final
2006-10-01,project_area,SPI-3,86.9160,-1.9211,severe_drought,CHIRPS v2 Final
2007-10-01,project_area,SPI-3,494.0701,0.2452,normal,CHIRPS v2 Final
2008-10-01,project_area,SPI-3,774.4726,1.0234,wet,CHIRPS v2 Final
2009-10-01,project_area,SPI-3,309.1869,-0.4511,normal,CHIRPS v2 Final
2010-10-01,project_area,SPI-3,1237.2816,1.9802,very_wet,CHIRPS v2 Final
2011-10-01,project_area,SPI-3,494.7086,0.2472,normal,CHIRPS v2 Final
2012-10-01,project_area,SPI-3,341.4563,-0.3122,normal,CHIRPS v2 Final
2013-10-01,project_area,SPI-3,344.3253,-0.3003,normal,CHIRPS v2 Final
2014-10-01,project_area,SPI-3,184.0655,-1.1138,moderate_dry,CHIRPS v2 Final
2015-10-01,project_area,SPI-3,75.5368,-2.0562,extreme_drought,CHIRPS v2 Final
2016-10-01,project_area,SPI-3,736.3621,0.9298,normal,CHIRPS v2 Final
2017-10-01,project_area,SPI-3,495.8067,0.2508,normal,CHIRPS v2 Final
2018-10-01,project_area,SPI-3,300.9347,-0.4883,normal,CHIRPS v2 Final
2019-10-01,project_area,SPI-3,199.8655,-1.0151,moderate_dry,CHIRPS v2 Final
2020-10-01,project_area,SPI-3,525.6779,0.3455,normal,CHIRPS v2 Final
2021-10-01,project_area,SPI-3,953.4423,1.4275,wet,CHIRPS v2 Final
2022-10-01,project_area,SPI-3,888.4808,1.2869,wet,CHIRPS v2 Final
2023-10-01,project_area,SPI-3,175.0430,-1.1730,moderate_dry,CHIRPS v2 Final
2024-10-01,project_area,SPI-3,479.5340,0.1976,normal,CHIRPS v2 Final
2025-10-01,project_area,SPI-3,960.2666,1.4420,wet,CHIRPS v2 Final
1981-11-01,project_area,SPI-3,605.3605,0.0364,normal,CHIRPS v2 Final
1982-11-01,project_area,SPI-3,287.0671,-1.6428,severe_drought,CHIRPS v2 Final
1983-11-01,project_area,SPI-3,618.9959,0.0929,normal,CHIRPS v2 Final
1984-11-01,project_area,SPI-3,723.4840,0.5006,normal,CHIRPS v2 Final
1985-11-01,project_area,SPI-3,646.8342,0.2057,normal,CHIRPS v2 Final
1986-11-01,project_area,SPI-3,849.1160,0.9423,normal,CHIRPS v2 Final
1987-11-01,project_area,SPI-3,385.6004,-1.0245,moderate_dry,CHIRPS v2 Final
1988-11-01,project_area,SPI-3,874.8307,1.0273,wet,CHIRPS v2 Final
1989-11-01,project_area,SPI-3,832.0824,0.8850,normal,CHIRPS v2 Final
1990-11-01,project_area,SPI-3,353.8195,-1.2104,moderate_dry,CHIRPS v2 Final
1991-11-01,project_area,SPI-3,360.6926,-1.1692,moderate_dry,CHIRPS v2 Final
1992-11-01,project_area,SPI-3,791.2632,0.7446,normal,CHIRPS v2 Final
1993-11-01,project_area,SPI-3,635.2788,0.1593,normal,CHIRPS v2 Final
1994-11-01,project_area,SPI-3,426.3503,-0.8011,normal,CHIRPS v2 Final
1995-11-01,project_area,SPI-3,631.2124,0.1428,normal,CHIRPS v2 Final
1996-11-01,project_area,SPI-3,773.6472,0.6825,normal,CHIRPS v2 Final
1997-11-01,project_area,SPI-3,271.5264,-1.7536,severe_drought,CHIRPS v2 Final
1998-11-01,project_area,SPI-3,775.2320,0.6882,normal,CHIRPS v2 Final
1999-11-01,project_area,SPI-3,892.3435,1.0843,wet,CHIRPS v2 Final
2000-11-01,project_area,SPI-3,743.6404,0.5747,normal,CHIRPS v2 Final
2001-11-01,project_area,SPI-3,843.8414,0.9246,normal,CHIRPS v2 Final
2002-11-01,project_area,SPI-3,389.7907,-1.0008,moderate_dry,CHIRPS v2 Final
2003-11-01,project_area,SPI-3,717.5366,0.4785,normal,CHIRPS v2 Final
2004-11-01,project_area,SPI-3,323.2842,-1.4003,moderate_dry,CHIRPS v2 Final
2005-11-01,project_area,SPI-3,657.6507,0.2487,normal,CHIRPS v2 Final
2006-11-01,project_area,SPI-3,288.1307,-1.6354,severe_drought,CHIRPS v2 Final
2007-11-01,project_area,SPI-3,540.7326,-0.2437,normal,CHIRPS v2 Final
2008-11-01,project_area,SPI-3,807.0406,0.7994,normal,CHIRPS v2 Final
2009-11-01,project_area,SPI-3,539.6338,-0.2487,normal,CHIRPS v2 Final
2010-11-01,project_area,SPI-3,1222.7185,2.0466,extremely_wet,CHIRPS v2 Final
2011-11-01,project_area,SPI-3,940.1219,1.2362,wet,CHIRPS v2 Final
2012-11-01,project_area,SPI-3,526.2792,-0.3094,normal,CHIRPS v2 Final
2013-11-01,project_area,SPI-3,420.5790,-0.8318,normal,CHIRPS v2 Final
2014-11-01,project_area,SPI-3,331.8611,-1.3457,moderate_dry,CHIRPS v2 Final
2015-11-01,project_area,SPI-3,219.5961,-2.1604,extreme_drought,CHIRPS v2 Final
2016-11-01,project_area,SPI-3,916.3322,1.1612,wet,CHIRPS v2 Final
2017-11-01,project_area,SPI-3,653.4634,0.2321,normal,CHIRPS v2 Final
2018-11-01,project_area,SPI-3,482.0794,-0.5183,normal,CHIRPS v2 Final
2019-11-01,project_area,SPI-3,379.1181,-1.0615,moderate_dry,CHIRPS v2 Final
2020-11-01,project_area,SPI-3,774.1527,0.6843,normal,CHIRPS v2 Final
2021-11-01,project_area,SPI-3,929.9328,1.2043,wet,CHIRPS v2 Final
2022-11-01,project_area,SPI-3,905.1001,1.1254,wet,CHIRPS v2 Final
2023-11-01,project_area,SPI-3,426.6945,-0.7993,normal,CHIRPS v2 Final
2024-11-01,project_area,SPI-3,616.1902,0.0813,normal,CHIRPS v2 Final
2025-11-01,project_area,SPI-3,934.7666,1.2195,wet,CHIRPS v2 Final
1981-12-01,project_area,SPI-3,655.5835,-0.8984,normal,CHIRPS v2 Final
1982-12-01,project_area,SPI-3,536.9296,-1.8260,severe_drought,CHIRPS v2 Final
1983-12-01,project_area,SPI-3,782.3528,-0.0259,normal,CHIRPS v2 Final
1984-12-01,project_area,SPI-3,799.8240,0.0868,normal,CHIRPS v2 Final
1985-12-01,project_area,SPI-3,771.1535,-0.0989,normal,CHIRPS v2 Final
1986-12-01,project_area,SPI-3,892.3724,0.6576,normal,CHIRPS v2 Final
1987-12-01,project_area,SPI-3,601.7927,-1.3034,moderate_dry,CHIRPS v2 Final
1988-12-01,project_area,SPI-3,940.0936,0.9367,normal,CHIRPS v2 Final
1989-12-01,project_area,SPI-3,789.6891,0.0216,normal,CHIRPS v2 Final
1990-12-01,project_area,SPI-3,660.5511,-0.8622,normal,CHIRPS v2 Final
1991-12-01,project_area,SPI-3,696.8393,-0.6029,normal,CHIRPS v2 Final
1992-12-01,project_area,SPI-3,862.5785,0.4783,normal,CHIRPS v2 Final
1993-12-01,project_area,SPI-3,745.4720,-0.2692,normal,CHIRPS v2 Final
1994-12-01,project_area,SPI-3,717.8991,-0.4565,normal,CHIRPS v2 Final
1995-12-01,project_area,SPI-3,830.4299,0.2802,normal,CHIRPS v2 Final
1996-12-01,project_area,SPI-3,931.0494,0.8846,normal,CHIRPS v2 Final
1997-12-01,project_area,SPI-3,567.3775,-1.5756,severe_drought,CHIRPS v2 Final
1998-12-01,project_area,SPI-3,789.9871,0.0236,normal,CHIRPS v2 Final
1999-12-01,project_area,SPI-3,1044.1442,1.5146,very_wet,CHIRPS v2 Final
2000-12-01,project_area,SPI-3,847.4382,0.3856,normal,CHIRPS v2 Final
2001-12-01,project_area,SPI-3,891.8429,0.6545,normal,CHIRPS v2 Final
2002-12-01,project_area,SPI-3,661.3447,-0.8564,normal,CHIRPS v2 Final
2003-12-01,project_area,SPI-3,1080.9067,1.7097,very_wet,CHIRPS v2 Final
2004-12-01,project_area,SPI-3,533.6151,-1.8539,severe_drought,CHIRPS v2 Final
2005-12-01,project_area,SPI-3,816.3847,0.1920,normal,CHIRPS v2 Final
2006-12-01,project_area,SPI-3,608.6229,-1.2506,moderate_dry,CHIRPS v2 Final
2007-12-01,project_area,SPI-3,779.9473,-0.0415,normal,CHIRPS v2 Final
2008-12-01,project_area,SPI-3,1023.5764,1.4035,wet,CHIRPS v2 Final
2009-12-01,project_area,SPI-3,837.5488,0.3245,normal,CHIRPS v2 Final
2010-12-01,project_area,SPI-3,961.5500,1.0592,wet,CHIRPS v2 Final
2011-12-01,project_area,SPI-3,1325.2228,2.9085,extremely_wet,CHIRPS v2 Final
2012-12-01,project_area,SPI-3,871.3275,0.5314,normal,CHIRPS v2 Final
2013-12-01,project_area,SPI-3,693.7027,-0.6249,normal,CHIRPS v2 Final
2014-12-01,project_area,SPI-3,615.1355,-1.2007,moderate_dry,CHIRPS v2 Final
2015-12-01,project_area,SPI-3,670.9185,-0.7871,normal,CHIRPS v2 Final
2016-12-01,project_area,SPI-3,960.2798,1.0520,wet,CHIRPS v2 Final
2017-12-01,project_area,SPI-3,775.8399,-0.0683,normal,CHIRPS v2 Final
2018-12-01,project_area,SPI-3,704.4886,-0.5494,normal,CHIRPS v2 Final
2019-12-01,project_area,SPI-3,583.0829,-1.4500,moderate_dry,CHIRPS v2 Final
2020-12-01,project_area,SPI-3,830.5116,0.2807,normal,CHIRPS v2 Final
2021-12-01,project_area,SPI-3,915.2553,0.7927,normal,CHIRPS v2 Final
2022-12-01,project_area,SPI-3,876.0109,0.5597,normal,CHIRPS v2 Final
2023-12-01,project_area,SPI-3,632.8835,-1.0665,moderate_dry,CHIRPS v2 Final
2024-12-01,project_area,SPI-3,758.7091,-0.1810,normal,CHIRPS v2 Final
2025-12-01,project_area,SPI-3,968.3537,1.0977,wet,CHIRPS v2 Final
1982-01-01,carbon_project_zone,SPI-6,1180.5267,-0.3475,normal,CHIRPS v2 Final
1983-01-01,carbon_project_zone,SPI-6,818.7597,-1.8182,severe_drought,CHIRPS v2 Final
1984-01-01,carbon_project_zone,SPI-6,1295.7404,0.0553,normal,CHIRPS v2 Final
1985-01-01,carbon_project_zone,SPI-6,1418.0448,0.4575,normal,CHIRPS v2 Final
1986-01-01,carbon_project_zone,SPI-6,1218.4581,-0.2121,normal,CHIRPS v2 Final
1987-01-01,carbon_project_zone,SPI-6,1403.7552,0.4118,normal,CHIRPS v2 Final
1988-01-01,carbon_project_zone,SPI-6,1010.8339,-0.9922,normal,CHIRPS v2 Final
1989-01-01,carbon_project_zone,SPI-6,1879.1782,1.7960,very_wet,CHIRPS v2 Final
1990-01-01,carbon_project_zone,SPI-6,1454.0538,0.5716,normal,CHIRPS v2 Final
1991-01-01,carbon_project_zone,SPI-6,1125.0154,-0.5511,normal,CHIRPS v2 Final
1992-01-01,carbon_project_zone,SPI-6,995.0520,-1.0558,moderate_dry,CHIRPS v2 Final
1993-01-01,carbon_project_zone,SPI-6,1401.3671,0.4041,normal,CHIRPS v2 Final
1994-01-01,carbon_project_zone,SPI-6,1181.0114,-0.3458,normal,CHIRPS v2 Final
1995-01-01,carbon_project_zone,SPI-6,1128.9034,-0.5366,normal,CHIRPS v2 Final
1996-01-01,carbon_project_zone,SPI-6,1271.0612,-0.0289,normal,CHIRPS v2 Final
1997-01-01,carbon_project_zone,SPI-6,1561.3604,0.9007,normal,CHIRPS v2 Final
1998-01-01,carbon_project_zone,SPI-6,778.8963,-2.0061,extreme_drought,CHIRPS v2 Final
1999-01-01,carbon_project_zone,SPI-6,1585.8803,0.9738,normal,CHIRPS v2 Final
2000-01-01,carbon_project_zone,SPI-6,1641.4466,1.1367,wet,CHIRPS v2 Final
2001-01-01,carbon_project_zone,SPI-6,1515.4440,0.7617,normal,CHIRPS v2 Final
2002-01-01,carbon_project_zone,SPI-6,1363.4969,0.2811,normal,CHIRPS v2 Final
2003-01-01,carbon_project_zone,SPI-6,994.2347,-1.0591,moderate_dry,CHIRPS v2 Final
2004-01-01,carbon_project_zone,SPI-6,1560.0769,0.8968,normal,CHIRPS v2 Final
2005-01-01,carbon_project_zone,SPI-6,824.8331,-1.7902,severe_drought,CHIRPS v2 Final
2006-01-01,carbon_project_zone,SPI-6,1265.3919,-0.0484,normal,CHIRPS v2 Final
2007-01-01,carbon_project_zone,SPI-6,858.2233,-1.6384,severe_drought,CHIRPS v2 Final
2008-01-01,carbon_project_zone,SPI-6,1204.2034,-0.2627,normal,CHIRPS v2 Final
2009-01-01,carbon_project_zone,SPI-6,1703.6361,1.3149,wet,CHIRPS v2 Final
2010-01-01,carbon_project_zone,SPI-6,1229.7722,-0.1723,normal,CHIRPS v2 Final
2011-01-01,carbon_project_zone,SPI-6,2052.6633,2.2437,extremely_wet,CHIRPS v2 Final
2012-01-01,carbon_project_zone,SPI-6,1649.3655,1.1597,wet,CHIRPS v2 Final
2013-01-01,carbon_project_zone,SPI-6,1223.9028,-0.1929,normal,CHIRPS v2 Final
2014-01-01,carbon_project_zone,SPI-6,1123.5961,-0.5564,normal,CHIRPS v2 Final
2015-01-01,carbon_project_zone,SPI-6,969.8239,-1.1589,moderate_dry,CHIRPS v2 Final
2016-01-01,carbon_project_zone,SPI-6,1015.0801,-0.9752,normal,CHIRPS v2 Final
2017-01-01,carbon_project_zone,SPI-6,1605.1404,1.0307,wet,CHIRPS v2 Final
2018-01-01,carbon_project_zone,SPI-6,1289.2943,0.0334,normal,CHIRPS v2 Final
2019-01-01,carbon_project_zone,SPI-6,1142.2824,-0.4871,normal,CHIRPS v2 Final
2020-01-01,carbon_project_zone,SPI-6,956.4273,-1.2144,moderate_dry,CHIRPS v2 Final
2021-01-01,carbon_project_zone,SPI-6,1421.2048,0.4676,normal,CHIRPS v2 Final
2022-01-01,carbon_project_zone,SPI-6,1772.0444,1.5061,very_wet,CHIRPS v2 Final
2023-01-01,carbon_project_zone,SPI-6,1664.3357,1.2028,wet,CHIRPS v2 Final
2024-01-01,carbon_project_zone,SPI-6,1118.1128,-0.5769,normal,CHIRPS v2 Final
2025-01-01,carbon_project_zone,SPI-6,1406.6772,0.4211,normal,CHIRPS v2 Final
1982-02-01,carbon_project_zone,SPI-6,1385.9175,-0.2915,normal,CHIRPS v2 Final
1983-02-01,carbon_project_zone,SPI-6,1124.8093,-1.5373,severe_drought,CHIRPS v2 Final
1984-02-01,carbon_project_zone,SPI-6,1392.5935,-0.2618,normal,CHIRPS v2 Final
1985-02-01,carbon_project_zone,SPI-6,1595.8765,0.6001,normal,CHIRPS v2 Final
1986-02-01,carbon_project_zone,SPI-6,1355.7302,-0.4270,normal,CHIRPS v2 Final
1987-02-01,carbon_project_zone,SPI-6,1625.0759,0.7178,normal,CHIRPS v2 Final
1988-02-01,carbon_project_zone,SPI-6,1203.9986,-1.1405,moderate_dry,CHIRPS v2 Final
1989-02-01,carbon_project_zone,SPI-6,1817.3498,1.4600,wet,CHIRPS v2 Final
1990-02-01,carbon_project_zone,SPI-6,1494.1467,0.1785,normal,CHIRPS v2 Final
1991-02-01,carbon_project_zone,SPI-6,1319.3800,-0.5928,normal,CHIRPS v2 Final
1992-02-01,carbon_project_zone,SPI-6,1263.7576,-0.8526,normal,CHIRPS v2 Final
1993-02-01,carbon_project_zone,SPI-6,1527.8645,0.3203,normal,CHIRPS v2 Final
1994-02-01,carbon_project_zone,SPI-6,1402.9692,-0.2159,normal,CHIRPS v2 Final
1995-02-01,carbon_project_zone,SPI-6,1285.9878,-0.7479,normal,CHIRPS v2 Final
1996-02-01,carbon_project_zone,SPI-6,1448.9605,-0.0149,normal,CHIRPS v2 Final
1997-02-01,carbon_project_zone,SPI-6,1447.1856,-0.0225,normal,CHIRPS v2 Final
1998-02-01,carbon_project_zone,SPI-6,1015.5402,-2.1175,extreme_drought,CHIRPS v2 Final
1999-02-01,carbon_project_zone,SPI-6,1646.7608,0.8043,normal,CHIRPS v2 Final
2000-02-01,carbon_project_zone,SPI-6,1748.4362,1.2002,wet,CHIRPS v2 Final
2001-02-01,carbon_project_zone,SPI-6,1473.3163,0.0899,normal,CHIRPS v2 Final
2002-02-01,carbon_project_zone,SPI-6,1626.8296,0.7248,normal,CHIRPS v2 Final
2003-02-01,carbon_project_zone,SPI-6,1249.8920,-0.9186,normal,CHIRPS v2 Final
2004-02-01,carbon_project_zone,SPI-6,1707.5229,1.0428,wet,CHIRPS v2 Final
2005-02-01,carbon_project_zone,SPI-6,1042.3385,-1.9714,severe_drought,CHIRPS v2 Final
2006-02-01,carbon_project_zone,SPI-6,1469.5426,0.0737,normal,CHIRPS v2 Final
2007-02-01,carbon_project_zone,SPI-6,1110.7821,-1.6096,severe_drought,CHIRPS v2 Final
2008-02-01,carbon_project_zone,SPI-6,1359.1164,-0.4117,normal,CHIRPS v2 Final
2009-02-01,carbon_project_zone,SPI-6,1660.7331,0.8596,normal,CHIRPS v2 Final
2010-02-01,carbon_project_zone,SPI-6,1488.2423,0.1535,normal,CHIRPS v2 Final
2011-02-01,carbon_project_zone,SPI-6,1847.0682,1.5700,very_wet,CHIRPS v2 Final
2012-02-01,carbon_project_zone,SPI-6,1872.4004,1.6629,very_wet,CHIRPS v2 Final
2013-02-01,carbon_project_zone,SPI-6,1393.8692,-0.2562,normal,CHIRPS v2 Final
2014-02-01,carbon_project_zone,SPI-6,1221.4209,-1.0556,moderate_dry,CHIRPS v2 Final
2015-02-01,carbon_project_zone,SPI-6,1239.6019,-0.9679,normal,CHIRPS v2 Final
2016-02-01,carbon_project_zone,SPI-6,1304.4631,-0.6617,normal,CHIRPS v2 Final
2017-02-01,carbon_project_zone,SPI-6,1818.6344,1.4648,wet,CHIRPS v2 Final
2018-02-01,carbon_project_zone,SPI-6,1439.0291,-0.0579,normal,CHIRPS v2 Final
2019-02-01,carbon_project_zone,SPI-6,1424.9454,-0.1193,normal,CHIRPS v2 Final
2020-02-01,carbon_project_zone,SPI-6,1209.0864,-1.1156,moderate_dry,CHIRPS v2 Final
2021-02-01,carbon_project_zone,SPI-6,1956.6671,1.9661,very_wet,CHIRPS v2 Final
2022-02-01,carbon_project_zone,SPI-6,1763.6917,1.2583,wet,CHIRPS v2 Final
2023-02-01,carbon_project_zone,SPI-6,1720.2507,1.0920,wet,CHIRPS v2 Final
2024-02-01,carbon_project_zone,SPI-6,1317.9072,-0.5996,normal,CHIRPS v2 Final
2025-02-01,carbon_project_zone,SPI-6,1627.6884,0.7283,normal,CHIRPS v2 Final
1982-03-01,carbon_project_zone,SPI-6,1538.8292,-0.6865,normal,CHIRPS v2 Final
1983-03-01,carbon_project_zone,SPI-6,1448.9234,-1.2465,moderate_dry,CHIRPS v2 Final
1984-03-01,carbon_project_zone,SPI-6,1642.5187,-0.0674,normal,CHIRPS v2 Final
1985-03-01,carbon_project_zone,SPI-6,1634.5932,-0.1138,normal,CHIRPS v2 Final
1986-03-01,carbon_project_zone,SPI-6,1666.4393,0.0717,normal,CHIRPS v2 Final
1987-03-01,carbon_project_zone,SPI-6,1766.6151,0.6402,normal,CHIRPS v2 Final
1988-03-01,carbon_project_zone,SPI-6,1507.8032,-0.8772,normal,CHIRPS v2 Final
1989-03-01,carbon_project_zone,SPI-6,1832.1924,1.0009,wet,CHIRPS v2 Final
1990-03-01,carbon_project_zone,SPI-6,1576.1534,-0.4605,normal,CHIRPS v2 Final
1991-03-01,carbon_project_zone,SPI-6,1659.2850,0.0302,normal,CHIRPS v2 Final
1992-03-01,carbon_project_zone,SPI-6,1640.0381,-0.0819,normal,CHIRPS v2 Final
1993-03-01,carbon_project_zone,SPI-6,1642.6544,-0.0666,normal,CHIRPS v2 Final
1994-03-01,carbon_project_zone,SPI-6,1690.1974,0.2086,normal,CHIRPS v2 Final
1995-03-01,carbon_project_zone,SPI-6,1584.8994,-0.4081,normal,CHIRPS v2 Final
1996-03-01,carbon_project_zone,SPI-6,1721.0358,0.3843,normal,CHIRPS v2 Final
1997-03-01,carbon_project_zone,SPI-6,1466.3968,-1.1358,moderate_dry,CHIRPS v2 Final
1998-03-01,carbon_project_zone,SPI-6,1313.4709,-2.1361,extreme_drought,CHIRPS v2 Final
1999-03-01,carbon_project_zone,SPI-6,1642.1276,-0.0697,normal,CHIRPS v2 Final
2000-03-01,carbon_project_zone,SPI-6,1932.6946,1.5374,very_wet,CHIRPS v2 Final
2001-03-01,carbon_project_zone,SPI-6,1613.9411,-0.2354,normal,CHIRPS v2 Final
2002-03-01,carbon_project_zone,SPI-6,1714.2263,0.3457,normal,CHIRPS v2 Final
2003-03-01,carbon_project_zone,SPI-6,1441.9433,-1.2909,moderate_dry,CHIRPS v2 Final
2004-03-01,carbon_project_zone,SPI-6,1906.4800,1.3993,wet,CHIRPS v2 Final
2005-03-01,carbon_project_zone,SPI-6,1231.5204,-2.7051,extreme_drought,CHIRPS v2 Final
2006-03-01,carbon_project_zone,SPI-6,1733.1150,0.4525,normal,CHIRPS v2 Final
2007-03-01,carbon_project_zone,SPI-6,1378.1426,-1.7040,severe_drought,CHIRPS v2 Final
2008-03-01,carbon_project_zone,SPI-6,1686.5964,0.1879,normal,CHIRPS v2 Final
2009-03-01,carbon_project_zone,SPI-6,1838.3834,1.0345,wet,CHIRPS v2 Final
2010-03-01,carbon_project_zone,SPI-6,1833.0747,1.0057,wet,CHIRPS v2 Final
2011-03-01,carbon_project_zone,SPI-6,1733.0122,0.4520,normal,CHIRPS v2 Final
2012-03-01,carbon_project_zone,SPI-6,2035.4505,2.0674,extremely_wet,CHIRPS v2 Final
2013-03-01,carbon_project_zone,SPI-6,1688.4454,0.1985,normal,CHIRPS v2 Final
2014-03-01,carbon_project_zone,SPI-6,1554.8930,-0.5888,normal,CHIRPS v2 Final
2015-03-01,carbon_project_zone,SPI-6,1496.9112,-0.9448,normal,CHIRPS v2 Final
2016-03-01,carbon_project_zone,SPI-6,1613.7076,-0.2367,normal,CHIRPS v2 Final
2017-03-01,carbon_project_zone,SPI-6,1846.7658,1.0799,wet,CHIRPS v2 Final
2018-03-01,carbon_project_zone,SPI-6,1605.2649,-0.2868,normal,CHIRPS v2 Final
2019-03-01,carbon_project_zone,SPI-6,1577.5715,-0.4520,normal,CHIRPS v2 Final
2020-03-01,carbon_project_zone,SPI-6,1553.8332,-0.5953,normal,CHIRPS v2 Final
2021-03-01,carbon_project_zone,SPI-6,2060.0584,2.1916,extremely_wet,CHIRPS v2 Final
2022-03-01,carbon_project_zone,SPI-6,1791.1927,0.7764,normal,CHIRPS v2 Final
2023-03-01,carbon_project_zone,SPI-6,1772.9820,0.6756,normal,CHIRPS v2 Final
2024-03-01,carbon_project_zone,SPI-6,1593.6947,-0.3556,normal,CHIRPS v2 Final
2025-03-01,carbon_project_zone,SPI-6,1833.5489,1.0083,wet,CHIRPS v2 Final
1982-04-01,carbon_project_zone,SPI-6,1555.1842,-1.3583,moderate_dry,CHIRPS v2 Final
1983-04-01,carbon_project_zone,SPI-6,1558.0024,-1.3340,moderate_dry,CHIRPS v2 Final
1984-04-01,carbon_project_zone,SPI-6,1670.6885,-0.3852,normal,CHIRPS v2 Final
1985-04-01,carbon_project_zone,SPI-6,1732.3620,0.1161,normal,CHIRPS v2 Final
1986-04-01,carbon_project_zone,SPI-6,1891.1695,1.3543,wet,CHIRPS v2 Final
1987-04-01,carbon_project_zone,SPI-6,1625.7492,-0.7582,normal,CHIRPS v2 Final
1988-04-01,carbon_project_zone,SPI-6,1720.1812,0.0180,normal,CHIRPS v2 Final
1989-04-01,carbon_project_zone,SPI-6,1714.5999,-0.0270,normal,CHIRPS v2 Final
1990-04-01,carbon_project_zone,SPI-6,1514.3268,-1.7141,severe_drought,CHIRPS v2 Final
1991-04-01,carbon_project_zone,SPI-6,1716.5743,-0.0111,normal,CHIRPS v2 Final
1992-04-01,carbon_project_zone,SPI-6,1832.6606,0.9065,normal,CHIRPS v2 Final
1993-04-01,carbon_project_zone,SPI-6,1660.5971,-0.4683,normal,CHIRPS v2 Final
1994-04-01,carbon_project_zone,SPI-6,1755.8050,0.3035,normal,CHIRPS v2 Final
1995-04-01,carbon_project_zone,SPI-6,1688.2202,-0.2414,normal,CHIRPS v2 Final
1996-04-01,carbon_project_zone,SPI-6,1657.2765,-0.4958,normal,CHIRPS v2 Final
1997-04-01,carbon_project_zone,SPI-6,1389.3159,-2.8447,extreme_drought,CHIRPS v2 Final
1998-04-01,carbon_project_zone,SPI-6,1523.6732,-1.6321,severe_drought,CHIRPS v2 Final
1999-04-01,carbon_project_zone,SPI-6,1652.4172,-0.5360,normal,CHIRPS v2 Final
2000-04-01,carbon_project_zone,SPI-6,1771.1415,0.4252,normal,CHIRPS v2 Final
2001-04-01,carbon_project_zone,SPI-6,1708.1166,-0.0795,normal,CHIRPS v2 Final
2002-04-01,carbon_project_zone,SPI-6,1677.1357,-0.3322,normal,CHIRPS v2 Final
2003-04-01,carbon_project_zone,SPI-6,1679.7140,-0.3110,normal,CHIRPS v2 Final
